TransactionID,Date,ProductCategory,ProductName,Quantity,UnitPrice,Discount(%),TotalAmount,Profit,PaymentMode,CustomerType,StoreLocation
101444,2023-01-25,Beverages,Coffee,2,386.69,0,773.38,92.84,Card,Member,Rural
101445,2023-03-30,Household,Detergent,14,140.14,0,1961.96,561.97,Cash,Member,Rural
101446,2023-09-25,Dairy,Milk,12,385.94,5,4399.72,769.54,Card,Regular,Semi-Urban
101447,2023-05-23,Household,Detergent,17,110.88,0,1884.96,218.95,Cash,Regular,Urban
101448,2023-02-28,Vegetables,Onion,12,167.63,0,2011.56,356.97,Cash,Regular,Semi-Urban
101449,2023-12-31,Fruits,Mango,12,238.09,0,2857.08,628.67,Card,Member,Urban
101450,2023-01-26,Fruits,Orange,1,472.17,10,424.95,86.15,UPI,Regular,Semi-Urban
101451,2023-02-16,Household,Soap,13,466.55,5,5761.89,1376.56,UPI,Member,Rural
101452,2023-10-15,Snacks,Biscuits,14,111.37,10,1403.26,155.9,Cash,New,Rural
101453,2023-09-23,Dairy,Butter,2,185.53,5,352.51,55.31,Cash,Regular,Urban
101454,2023-01-16,Dairy,Butter,12,83.21,0,998.52,263.46,Card,Member,Urban
101455,2023-07-18,Fruits,Banana,16,259.89,0,4158.24,482.27,Card,Member,Semi-Urban
101456,2023-10-09,Beverages,Soda,4,,0,942.76,255.58,Cash,Member,Semi-Urban
101457,2023-03-27,Vegetables,Carrot,8,451.37,10,3249.86,384.72,Card,Member,Urban
101458,2023-09-07,Beverages,Tea,2,465.7,20,745.12,198.87,UPI,Regular,Urban
101459,2023-09-27,Beverages,Tea,-5,197.95,0,1979.5,340.79,UPI,Regular,Semi-Urban
101460,2023-12-01,Household,Soap,9,250.95,0,2258.55,502.4,Card,Regular,Urban
101461,2023-04-27,Fruits,Mango,15,449.16,0,6737.4,879.75,Card,Member,Urban
101462,2023-01-07,Fruits,Apple,13,405.29,0,5268.77,596.6,Card,New,Urban
101463,2023-05-17,Fruits,Orange,17,11.79,5,190.41,27.26,UPI,Member,Urban
101464,2023-06-25,Household,Soap,16,166.83,0,2669.28,335.18,Cash,New,Rural
101465,2023-11-24,Snacks,Chocolate,2,216.67,15,368.34,59.85,Card,Regular,Rural
101466,2023-11-11,Beverages,Tea,14,122.56,0,1715.84,348.1,Card,Member,Urban
101467,2023-08-03,Household,Soap,3,107.79,15,274.86,59.85,Card,Member,Semi-Urban
101468,2023-03-23,Dairy,Milk,12,28.51,10,307.91,79.43,Cash,Regular,Rural
101469,2023-08-11,Vegetables,Potato,8,325.25,10,2341.8,541.54,Card,Member,Semi-Urban
101470,2023-04-13,Snacks,Biscuits,2,138.63,5,263.4,58.41,Card,New,Semi-Urban
101471,2023-09-30,Dairy,Cheese,4,35.65,5,135.47,24.7,UPI,New,Rural
101472,2023-01-14,Beverages,Tea,14,123.18,5,1638.29,319.08,Card,New,Semi-Urban
101473,2023-06-08,Fruits,Apple,16,402.94,5,6124.69,1120.23,UPI,Member,Semi-Urban
101474,2023-06-01,Beverages,Coffee,19,427.23,5,7711.5,2070.02,Cash,Member,Urban
101475,2023-04-18,Household,Cleaner,2,246.7,20,394.72,57.63,Card,New,Urban
101476,2023-07-07,Vegetables,Carrot,12,213.87,10,2309.8,233.62,Card,Member,Urban
101477,2023-10-28,Household,Soap,14,489.15,10,6163.29,1419.18,UPI,New,Rural
101478,2023-04-08,Snacks,Chocolate,6,108.28,15,552.23,77.58,Cash,Regular,Urban
101479,2023-05-11,Snacks,Nuts,13,115.53,0,1501.89,417.56,Cash,New,Semi-Urban
101480,2023-10-20,Vegetables,Carrot,4,153.01,0,612.04,166.36,UPI,Regular,Semi-Urban
101481,2023-06-20,Dairy,Cheese,18,94.65,0,1703.7,196.51,Cash,Regular,Semi-Urban
101482,2023-07-02,Dairy,Cheese,12,195.89,5,2233.15,270.83,Cash,Regular,Semi-Urban
101483,2023-12-30,Snacks,Biscuits,19,456.31,10,7802.9,1553.05,Cash,New,Semi-Urban
101484,2023-02-08,Snacks,Chocolate,8,311.52,0,2492.16,552.87,Cash,New,Rural
101485,2023-01-15,Fruits,Apple,7,211.85,5,1408.8,218.34,Cash,Member,Semi-Urban
101486,2023-01-04,Dairy,Milk,16,467.86,5,7111.47,1730.64,Cash,Member,Rural
101487,2023-12-15,Vegetables,Potato,19,33.75,0,641.25,140.42,Cash,Regular,Semi-Urban
101488,2023-07-29,Dairy,Cheese,6,113.04,5,644.33,106.29,Cash,New,Rural
101489,2023-06-10,Fruits,Banana,11,287.29,10,2844.17,298.85,Card,Member,Rural
101490,2023-01-16,Household,Tissue,5,311.62,0,1558.1,389.57,UPI,Member,Semi-Urban
101491,2023-04-18,Snacks,Biscuits,16,29.38,5,446.58,63.84,Cash,Member,Semi-Urban
101492,2023-11-07,Snacks,Nuts,7,207.49,5,1379.81,368.26,UPI,New,Semi-Urban
101493,2023-08-15,Fruits,Apple,5,328.09,0,1640.45,301.94,Cash,Member,Semi-Urban
101494,2023-06-19,Vegetables,Onion,11,352.05,0,3872.55,834.21,Cash,Regular,Urban
101495,2023-02-03,Snacks,Chocolate,15,322.69,20,3872.28,1063.29,Card,New,Urban
101496,2023-09-08,Beverages,Tea,3,167.08,0,501.24,136.7,UPI,Member,Rural
101497,2023-09-04,Snacks,Chocolate,5,55.82,0,279.1,48.65,UPI,Member,Rural
101498,2023-09-26,Beverages,Coffee,5,219.29,0,1096.45,155.45,,New,Urban
101499,2023-05-21,Fruits,Mango,9,73.09,5,624.92,159.37,Card,Member,Rural
101500,2023-10-01,Fruits,Banana,15,474.34,5,6759.34,1261.4,UPI,Member,Semi-Urban
101501,2023-04-06,Snacks,Nuts,3,242.83,5,692.07,95.79,Cash,Regular,Rural
101502,2023-08-15,Dairy,Cheese,6,165.46,0,992.76,278.85,Cash,New,Rural
101503,2023-02-08,Beverages,Soda,17,,15,5570.33,777.73,UPI,Member,Rural
101504,2023-10-29,Vegetables,Onion,8,253.99,0,2031.92,213.68,Cash,New,Urban
101505,2023-01-29,Snacks,Nuts,11,161.92,0,1781.12,185.34,Card,New,Urban
101506,2023-11-14,Vegetables,Carrot,6,407.86,0,2447.16,549.3,Card,Regular,Rural
101507,2023-09-02,Snacks,Biscuits,8,434.9,0,3479.2,808.34,Card,Regular,Semi-Urban
101508,2023-08-24,Dairy,Cheese,10,339.77,15,2888.04,468.46,UPI,New,Rural
101509,2023-07-04,Dairy,Milk,3,33.01,15,84.18,13.8,UPI,Regular,Urban
101510,2023-09-29,Dairy,Milk,14,287.5,0,4025.0,675.79,UPI,Regular,Semi-Urban
101511,2023-08-24,Household,Detergent,14,384.01,15,4569.72,1078.6,Cash,Member,Rural
101512,2023-08-27,Dairy,Milk,10,76.89,10,692.01,77.25,UPI,Regular,Urban
101513,2023-09-23,Fruits,Apple,12,122.05,15,1244.91,355.82,UPI,Regular,Semi-Urban
101514,2023-12-25,Fruits,Banana,6,442.42,0,2654.52,383.59,Card,Member,Rural
101515,2023-12-06,Household,Detergent,12,19.86,5,226.4,67.91,Cash,Member,Urban
101516,2023-03-06,Beverages,Coffee,14,378.84,0,5303.76,712.32,Cash,New,Semi-Urban
101517,2023-06-26,Vegetables,Potato,2,242.15,10,435.87,110.85,Card,Regular,Rural
101518,2023-01-03,Snacks,Biscuits,9,228.92,0,2060.28,298.09,Cash,Member,Semi-Urban
101519,2023-05-22,Snacks,Chocolate,10,13.48,5,128.06,14.88,UPI,Regular,Semi-Urban
101520,2023-06-07,Household,Tissue,17,411.51,0,6995.67,1923.72,Cash,New,Semi-Urban
101521,2023-11-20,Fruits,Mango,17,186.31,0,3167.27,860.71,Card,Regular,Urban
101522,2023-05-26,Snacks,Nuts,3,274.98,5,783.69,141.62,,Regular,Rural
101523,2023-10-20,Fruits,Orange,19,341.88,15,5521.36,1327.77,Card,Regular,Semi-Urban
101524,2023-06-02,Beverages,Soda,1,354.29,5,336.58,71.16,UPI,Member,Semi-Urban
101525,2023-07-12,Vegetables,Carrot,12,478.43,15,4879.99,1320.48,UPI,Member,Semi-Urban
101526,2023-03-14,Beverages,Coffee,7,270.36,0,1892.52,308.5,Card,New,Urban
101527,2023-11-01,Household,Soap,4,205.86,5,782.27,160.16,UPI,Regular,Semi-Urban
101528,2023-12-10,Dairy,Yogurt,10,477.31,0,4773.1,940.66,UPI,New,Urban
101529,2023-05-20,Dairy,Cheese,13,324.63,0,4220.19,720.73,Cash,New,Urban
101530,2023-07-06,Dairy,Cheese,2,156.09,5,296.57,82.53,UPI,Member,Semi-Urban
101531,2023-10-20,Beverages,Juice,10,71.97,5,683.72,91.05,Card,Regular,Semi-Urban
101532,2023-03-02,Snacks,Nuts,4,422.85,5,1606.83,208.73,,Regular,Urban
101533,2023-07-17,Vegetables,Carrot,18,187.47,10,3037.01,654.12,Cash,New,Urban
101534,2023-10-22,Dairy,Yogurt,5,333.63,5,1584.74,366.87,Card,Regular,Semi-Urban
101535,2023-11-15,Household,Cleaner,19,240.7,0,4573.3,635.34,UPI,Member,Urban
101536,2023-10-29,Household,Tissue,2,107.48,0,214.96,38.29,UPI,New,Urban
101537,2023-12-10,Dairy,Cheese,12,304.83,5,3475.06,1005.38,UPI,New,Semi-Urban
101538,2023-01-11,Dairy,Cheese,17,39.73,0,675.41,100.85,Card,Member,Semi-Urban
101539,2023-03-03,Vegetables,Onion,10,212.54,0,2125.4,496.65,Cash,Member,Rural
101540,2023-11-29,Dairy,Butter,2,277.84,0,555.68,137.83,Card,Member,Semi-Urban
101541,2023-08-14,Vegetables,Carrot,6,223.66,5,1274.86,241.75,Card,Member,Semi-Urban
101542,2023-06-02,Household,Soap,8,376.85,0,3014.8,866.77,Cash,Member,Semi-Urban
101543,2023-07-18,Dairy,Butter,19,415.68,10,7108.13,1758.06,Card,Member,Rural
101544,2023-02-21,Beverages,Tea,11,387.91,5,4053.66,776.62,Card,New,Urban
101545,2023-09-17,Beverages,Coffee,12,29.02,0,348.24,74.48,UPI,Regular,Semi-Urban
101546,2023-02-28,Household,Tissue,9,105.12,10,851.47,203.1,Card,Regular,Semi-Urban
101547,2023-03-13,Vegetables,Onion,2,272.94,5,518.59,113.28,UPI,New,Rural
101548,2023-05-28,Beverages,Juice,8,468.06,5,3557.26,980.88,Card,Regular,Rural
101549,2023-12-15,Vegetables,Onion,11,419.13,5,4379.91,750.62,,Regular,Rural
101550,2023-03-04,Beverages,Coffee,4,422.84,0,1691.36,270.58,UPI,New,Urban
101551,2023-11-06,Beverages,Coffee,10,-100.0,5,1506.41,215.07,UPI,Regular,Rural
101552,2023-08-31,Vegetables,Onion,16,,0,3526.88,379.34,Cash,Regular,Urban
101553,2023-11-26,Snacks,Chips,8,240.65,15,1636.42,177.72,Card,New,Semi-Urban
101554,2023-04-17,Beverages,Tea,4,87.11,10,313.6,85.93,Card,Regular,Semi-Urban
101555,2023-08-14,Dairy,Butter,10,25.22,5,239.59,56.47,Card,Member,Semi-Urban
101556,2023-11-09,Household,Tissue,12,473.98,0,5687.76,1320.17,Cash,New,Rural
101557,2023-08-06,Snacks,Chips,14,127.95,0,1791.3,399.33,UPI,Regular,Semi-Urban
101558,2023-08-29,Vegetables,Potato,16,127.57,0,2041.12,550.78,Card,Regular,Rural
101559,2023-09-16,Snacks,Chips,18,50.86,0,915.48,179.48,Cash,Member,Urban
101560,2023-09-19,Fruits,Orange,12,464.97,0,5579.64,1529.28,,New,Semi-Urban
101561,2023-01-05,Fruits,Orange,18,294.07,5,5028.6,864.36,Card,New,Urban
101562,2023-09-18,Beverages,Tea,7,336.85,0,2357.95,672.82,UPI,Regular,Rural
101563,2023-02-23,Beverages,Juice,7,,20,2557.35,613.08,Cash,Member,Rural
101564,2023-02-16,Dairy,Yogurt,9,179.35,0,1614.15,244.44,Card,Member,Semi-Urban
101565,2023-08-03,Household,Cleaner,1,314.54,15,267.36,56.9,UPI,Member,Semi-Urban
101566,2023-06-26,Snacks,Chocolate,6,29.01,15,147.95,30.57,,Member,Rural
101567,2023-01-09,Fruits,Apple,6,101.52,5,578.66,73.83,Cash,Member,Semi-Urban
101568,2023-04-09,Beverages,Soda,12,417.31,10,4506.95,983.64,Card,Member,Semi-Urban
101569,2023-01-20,Household,Detergent,12,385.72,0,4628.64,754.27,Card,New,Urban
101570,2023-08-29,Snacks,Nuts,10,,5,1727.2,190.8,UPI,Regular,Rural
101571,2023-03-02,Beverages,Coffee,6,194.64,0,1167.84,338.36,Card,Regular,Urban
101572,2023-06-27,Beverages,Tea,17,271.44,0,4614.48,1053.48,Card,Member,Semi-Urban
101573,2023-12-04,Fruits,Apple,19,10.12,5,182.67,50.3,UPI,New,Urban
101574,2023-03-03,Fruits,Orange,18,128.21,0,2307.78,542.82,Card,New,Rural
101575,2023-05-25,Beverages,Coffee,6,112.03,5,638.57,109.45,UPI,Member,Urban
101576,2023-08-04,Vegetables,Tomato,19,132.74,0,2522.06,510.81,UPI,Regular,Urban
101577,2023-01-03,Beverages,Juice,10,404.89,0,4048.9,952.1,UPI,Member,Semi-Urban
101578,2023-06-09,Household,Tissue,8,147.04,0,1176.32,343.54,Card,New,Rural
101579,2023-08-15,Beverages,Soda,6,103.85,0,623.1,93.92,UPI,Member,Semi-Urban
101580,2023-09-26,Dairy,Cheese,7,257.09,0,1799.63,494.89,Card,Regular,Semi-Urban
101581,2023-04-30,Dairy,Milk,1,434.17,0,434.17,123.66,UPI,Regular,Rural
101582,2023-03-30,Dairy,Butter,18,128.26,0,2308.68,540.42,Card,New,Urban
101583,2023-11-25,Vegetables,Potato,12,48.48,10,523.58,149.88,UPI,Member,Semi-Urban
101584,2023-03-09,Vegetables,Onion,16,184.64,0,2954.24,530.51,Cash,Member,Urban
101585,2023-12-23,Beverages,Soda,10,376.35,5,3575.32,1039.0,Cash,New,Rural
101586,2023-04-08,Dairy,Cheese,10,279.84,0,2798.4,673.17,Cash,Member,Semi-Urban
101587,2023-09-24,Vegetables,Onion,14,410.23,15,4881.74,529.19,,New,Urban
101588,2023-04-15,Fruits,Mango,10,480.2,0,4802.0,1351.16,Card,Member,Urban
101589,2023-11-19,Beverages,Soda,10,398.4,0,3984.0,784.43,UPI,Regular,Semi-Urban
101590,2023-05-03,Household,Detergent,11,305.86,5,3196.24,613.89,UPI,New,Rural
101591,2023-01-29,Snacks,Chocolate,2,251.74,0,503.48,107.39,UPI,Member,Urban
101592,2023-05-17,Beverages,Coffee,8,29.63,5,225.19,29.25,UPI,Member,Rural
101593,2023-07-14,Snacks,Biscuits,7,492.32,0,3446.24,668.0,Card,Member,Semi-Urban
101594,2023-08-14,Dairy,Cheese,8,197.91,20,1266.62,337.21,UPI,New,Urban
101595,2023-11-28,Snacks,Nuts,1,84.59,0,84.59,8.72,Cash,Regular,Urban
101596,2023-06-19,Dairy,Cheese,2,336.69,0,673.38,104.09,Cash,Member,Urban
101597,2023-01-09,Fruits,Mango,18,149.3,10,2418.66,243.05,Cash,New,Rural
101598,2023-02-09,Snacks,Nuts,15,297.03,0,4455.45,815.98,UPI,Member,Urban
101599,2023-01-25,Beverages,Tea,1,297.52,10,267.77,65.78,Card,Regular,Urban
101600,2023-09-18,Dairy,Milk,5,228.41,0,1142.05,296.65,Card,Regular,Semi-Urban
101601,2023-08-14,Beverages,Coffee,2,419.7,10,755.46,218.36,Card,Regular,Urban
101602,2023-05-04,Vegetables,Onion,3,139.83,0,419.49,93.0,UPI,New,Rural
101603,2023-02-07,Dairy,Milk,19,229.83,10,3930.09,593.15,Card,Member,Semi-Urban
101604,2023-11-24,Snacks,Biscuits,18,273.47,10,4430.21,1261.86,Cash,New,Semi-Urban
101605,2023-09-08,Dairy,Milk,18,335.18,0,6033.24,1538.86,Card,Member,Urban
101606,2023-06-25,Beverages,Coffee,14,394.15,0,5518.1,1185.76,UPI,New,Semi-Urban
101607,2023-03-31,Fruits,Mango,8,203.46,0,1627.68,389.22,UPI,Member,Urban
101608,2023-02-06,Dairy,Yogurt,12,326.56,20,3134.98,893.04,Card,New,Semi-Urban
101609,2023-11-12,Snacks,Nuts,10,,0,838.0,203.2,UPI,Member,Rural
101610,2023-06-25,Vegetables,Carrot,17,467.0,0,7939.0,1378.81,Card,New,Urban
101611,2023-10-11,Household,Cleaner,11,197.7,0,2174.7,527.59,Card,Regular,Rural
101612,2023-03-22,Fruits,Mango,2,367.47,0,734.94,79.41,Cash,New,Urban
101613,2023-04-24,Vegetables,Onion,4,19.97,5,75.89,13.45,UPI,Regular,Rural
101614,2023-02-09,Dairy,Cheese,1,110.54,20,88.43,16.03,Cash,Regular,Rural
101615,2023-10-28,Beverages,Coffee,15,248.67,5,3543.55,472.59,UPI,Member,Semi-Urban
101616,2023-08-12,Beverages,Coffee,13,440.34,10,5151.98,538.98,Card,Regular,Urban
101617,2023-11-14,Snacks,Chips,8,268.36,5,2039.54,258.36,UPI,Regular,Semi-Urban
101618,2023-12-15,Beverages,Soda,4,465.64,0,1862.56,430.11,Card,Member,Rural
101619,2023-04-25,Fruits,Mango,10,247.06,0,2470.6,643.49,UPI,New,Urban
101620,2023-07-05,Beverages,Coffee,19,,5,4518.28,1344.82,Cash,New,Rural
101621,2023-11-19,Snacks,Biscuits,18,68.68,20,988.99,167.41,Cash,Regular,Rural
101622,2023-02-25,Household,Cleaner,5,403.3,15,1714.02,376.87,Card,New,Rural
101623,2023-02-09,Dairy,Yogurt,19,131.01,0,2489.19,715.47,Cash,Regular,Rural
101624,2023-12-20,Dairy,Milk,16,450.81,0,7212.96,962.27,Card,New,Semi-Urban
101625,2023-02-09,Beverages,Coffee,1,456.3,0,456.3,111.12,Card,New,Rural
101626,2023-12-13,Vegetables,Tomato,12,472.22,15,4816.64,1208.96,Card,New,Semi-Urban
101627,2023-08-25,Dairy,Milk,2,264.91,15,450.35,53.05,UPI,Regular,Rural
101628,2023-10-16,Household,Tissue,8,341.78,10,2460.82,669.96,Card,Member,Urban
101629,2023-09-19,Beverages,Coffee,18,391.47,0,7046.46,1850.55,Cash,New,Rural
101630,2023-08-04,Snacks,Chips,16,74.2,5,1127.84,120.32,UPI,New,Rural
101631,2023-05-27,Household,Detergent,5,304.47,0,1522.35,179.97,Cash,New,Urban
101632,2023-12-02,Beverages,Soda,13,26.81,0,348.53,38.28,Card,Regular,Urban
101633,2023-06-17,Household,Tissue,19,253.81,5,4581.27,764.84,Card,Member,Rural
101634,2023-04-02,Dairy,Butter,3,85.87,0,257.61,52.0,Cash,Regular,Rural
101635,2023-12-19,Snacks,Biscuits,8,-100.0,0,797.04,164.56,UPI,New,Semi-Urban
101636,2023-02-28,Beverages,Coffee,12,188.87,15,1926.47,295.78,Cash,Regular,Urban
101637,2023-02-28,Fruits,Banana,2,221.89,10,399.4,112.76,Card,New,Urban
101638,2023-10-31,Snacks,Chocolate,11,315.35,0,3468.85,602.37,UPI,New,Semi-Urban
101639,2023-06-18,Fruits,Mango,12,46.47,5,529.76,57.8,Card,Regular,Rural
101640,2023-09-26,Household,Cleaner,18,256.81,0,4622.58,739.82,Card,New,Rural
101641,2023-12-29,Vegetables,Carrot,13,99.49,10,1164.03,240.05,Cash,New,Urban
101642,2023-02-14,Snacks,Chocolate,5,291.25,10,1310.62,238.07,Card,Member,Semi-Urban
101643,2023-12-11,Household,Detergent,12,322.33,10,3481.16,538.77,Cash,Regular,Rural
101644,2023-06-30,Fruits,Banana,2,282.79,10,509.02,64.27,UPI,Regular,Urban
101645,2023-06-19,Dairy,Butter,5,371.76,0,1858.8,490.41,Card,New,Rural
101646,2023-12-22,Dairy,Butter,7,174.45,0,1221.15,365.4,Card,New,Rural
101647,2023-07-10,Vegetables,Onion,12,384.9,0,4618.8,766.3,UPI,Regular,Rural
101648,2023-06-04,Snacks,Nuts,16,222.06,0,3552.96,626.47,Cash,Regular,Urban
101649,2023-07-07,Snacks,Biscuits,8,247.25,10,1780.2,398.07,Card,Regular,Semi-Urban
101650,2023-01-07,Snacks,Nuts,9,327.57,0,2948.13,718.42,UPI,New,Semi-Urban
101651,2023-05-13,Household,Detergent,15,19.0,0,285.0,50.85,Card,Member,Rural
101652,2023-08-23,Vegetables,Tomato,5,330.46,0,1652.3,464.27,Cash,Member,Semi-Urban
101653,2023-02-14,Snacks,Nuts,13,313.11,20,3256.34,690.35,Cash,New,Rural
101654,2023-11-10,Household,Detergent,5,161.83,0,809.15,153.8,Cash,New,Urban
101655,2023-09-06,Dairy,Cheese,11,52.04,5,543.82,124.72,Cash,New,Urban
101656,2023-01-31,Fruits,Mango,10,54.56,0,545.6,158.53,UPI,Regular,Urban
101657,2023-01-23,Household,Tissue,13,462.38,0,6010.94,1556.3,Card,New,Rural
101658,2023-06-09,Dairy,Cheese,9,347.75,0,3129.75,338.02,,Regular,Semi-Urban
101659,2023-12-29,Dairy,Yogurt,14,72.28,10,910.73,151.6,Cash,Member,Urban
101660,2023-06-07,Fruits,Orange,18,184.79,5,3159.91,613.37,Cash,New,Rural
101661,2023-02-08,Dairy,Yogurt,15,300.32,15,3829.08,623.77,Cash,New,Semi-Urban
101662,2023-03-23,Vegetables,Carrot,10,419.43,0,4194.3,1006.79,Cash,Regular,Semi-Urban
101663,2023-12-22,Fruits,Mango,7,31.39,0,219.73,58.28,Card,Regular,Semi-Urban
101664,2023-09-15,Dairy,Cheese,8,125.95,15,856.46,210.92,Cash,Regular,Rural
101665,2023-07-25,Beverages,Tea,3,445.98,0,1337.94,398.53,Card,Member,Rural
101666,2023-03-18,Household,Soap,15,14.49,5,206.48,31.9,Cash,Member,Rural
101667,2023-01-12,Dairy,Milk,16,108.69,10,1565.14,430.41,Card,New,Urban
101668,2023-10-22,Vegetables,Onion,4,479.92,0,1919.68,486.3,Card,New,Rural
101669,2023-08-12,Snacks,Chocolate,6,310.57,10,1677.08,289.19,Cash,Regular,Urban
101670,2023-01-13,Dairy,Butter,1,138.22,0,138.22,34.12,UPI,Member,Urban
101671,2023-02-15,Snacks,Biscuits,4,42.83,0,171.32,20.7,UPI,New,Urban
101672,2023-06-04,Beverages,Juice,11,23.81,0,261.91,67.54,UPI,Regular,Rural
101673,2023-04-23,Dairy,Butter,12,129.93,10,1403.24,289.72,UPI,Regular,Urban
101674,2023-08-21,Fruits,Banana,5,441.93,0,2209.65,350.14,UPI,Member,Rural
101675,2023-01-17,Snacks,Chips,16,213.8,10,3078.72,711.66,Cash,Member,Rural
101676,2023-12-26,Beverages,Coffee,13,362.96,15,4010.71,915.74,Cash,New,Urban
101677,2023-08-11,Fruits,Banana,13,459.96,5,5680.51,806.05,,New,Urban
101678,2023-12-20,Fruits,Apple,17,209.94,5,3390.53,359.67,Cash,Regular,Urban
101679,2023-07-07,Fruits,Banana,7,103.73,0,726.11,135.58,Cash,Regular,Rural
101680,2023-12-10,Fruits,Apple,8,263.39,0,2107.12,450.72,Cash,Regular,Rural
101681,2023-12-31,Dairy,Milk,13,454.96,0,5914.48,1628.38,,New,Urban
101682,2023-06-12,Household,Tissue,16,404.14,5,6142.93,1754.69,Card,Member,Urban
101683,2023-11-22,Dairy,Cheese,4,42.26,20,135.23,27.83,Cash,New,Semi-Urban
101684,2023-03-15,Dairy,Butter,8,349.36,15,2375.65,595.72,Cash,Member,Urban
101685,2023-08-21,Beverages,Coffee,16,290.23,15,3947.13,741.51,Card,New,Semi-Urban
101686,2023-08-12,Beverages,Coffee,10,,15,3864.61,963.12,Card,New,Semi-Urban
101687,2023-11-15,Household,Soap,12,70.02,0,840.24,118.44,Cash,Member,Rural
101688,2023-03-01,Beverages,Tea,12,271.68,5,3097.15,539.56,Card,New,Rural
101689,2023-12-01,Vegetables,Potato,5,440.94,15,1874.0,425.11,UPI,New,Semi-Urban
101690,2023-08-10,Household,Cleaner,16,210.91,0,3374.56,349.71,UPI,Regular,Semi-Urban
101691,2023-02-06,Beverages,Tea,1,246.18,20,196.94,48.15,UPI,Member,Urban
101692,2023-10-05,Household,Cleaner,9,44.53,0,400.77,107.05,Card,Member,Semi-Urban
101693,2023-07-15,Dairy,Butter,12,146.29,5,1667.71,299.9,Cash,Regular,Urban
101694,2023-12-18,Dairy,Butter,5,169.01,10,760.54,144.19,Cash,Member,Rural
101695,2023-08-30,Household,Soap,3,473.11,20,1135.46,306.87,Cash,Regular,Urban
101696,2023-11-20,Vegetables,Tomato,5,148.51,0,742.55,189.45,Card,Member,Rural
101697,2023-08-07,Vegetables,Carrot,2,235.83,10,424.49,66.91,Card,Member,Semi-Urban
101698,2023-07-11,Household,Soap,14,338.94,5,4507.9,742.88,UPI,Member,Semi-Urban
101699,2023-01-17,Beverages,Coffee,2,89.47,0,178.94,42.19,Card,Member,Semi-Urban
101700,2023-01-12,Snacks,Nuts,13,248.36,10,2905.81,617.89,UPI,Regular,Urban
101701,2023-07-12,Vegetables,Potato,7,371.88,5,2473.0,327.54,UPI,Regular,Rural
101702,2023-01-22,Fruits,Orange,10,434.76,5,4130.22,669.04,Cash,Member,Rural
101703,2023-04-30,Dairy,Milk,13,316.87,0,4119.31,1153.39,Card,New,Rural
101704,2023-07-29,Household,Detergent,16,337.84,0,5405.44,1284.52,Cash,Regular,Rural
101705,2023-11-02,Fruits,Apple,14,71.88,5,956.0,284.12,Cash,Member,Rural
101706,2023-09-27,Household,Tissue,11,473.43,0,5207.73,1319.65,Card,Regular,Urban
101707,2023-07-11,Dairy,Milk,10,74.96,0,749.6,216.18,Card,New,Rural
101708,2023-06-24,Dairy,Butter,6,389.59,20,1870.03,267.86,UPI,New,Semi-Urban
101709,2023-10-12,Vegetables,Carrot,4,139.76,5,531.09,135.05,UPI,New,Rural
101710,2023-07-23,Vegetables,Carrot,1,467.46,10,420.71,43.77,UPI,Member,Semi-Urban
101711,2023-06-13,Fruits,Banana,7,362.78,0,2539.46,594.62,UPI,Member,Urban
101712,2023-09-08,Household,Cleaner,9,379.37,0,3414.33,661.89,Cash,New,Urban
101713,2023-08-15,Dairy,Yogurt,8,117.34,0,938.72,158.97,Cash,Regular,Semi-Urban
101714,2023-01-07,Fruits,Orange,5,227.09,0,1135.45,309.39,Card,Regular,Rural
101715,2023-01-29,Snacks,Chips,19,312.73,5,5644.78,1528.91,UPI,New,Urban
101716,2023-02-02,Fruits,Orange,10,387.29,5,3679.26,384.34,UPI,Member,Urban
101717,2023-05-14,Beverages,Coffee,11,60.94,0,670.34,148.75,UPI,Regular,Urban
101718,2023-03-20,Fruits,Banana,15,481.56,0,7223.4,1253.74,Cash,Regular,Rural
101719,2023-02-27,Beverages,Coffee,6,446.21,0,2677.26,490.29,Card,Regular,Semi-Urban
101720,2023-01-26,Beverages,Tea,15,142.47,0,2137.05,569.33,Cash,Member,Semi-Urban
101721,2023-08-14,Beverages,Tea,5,413.15,0,2065.75,334.59,Card,New,Rural
101722,2023-10-12,Snacks,Nuts,19,263.98,15,4263.28,1230.42,Card,Member,Urban
101723,2023-01-04,Fruits,Orange,19,236.29,5,4265.03,579.73,Cash,Regular,Rural
101724,2023-04-09,Fruits,Apple,10,164.07,5,1558.66,362.46,Cash,New,Rural
101725,2023-02-08,Snacks,Nuts,12,294.67,0,3536.04,828.92,Card,Member,Semi-Urban
101726,2023-09-28,Dairy,Cheese,4,367.65,15,1250.01,188.05,Cash,New,Rural
101727,2023-10-12,Vegetables,Carrot,18,211.36,5,3614.26,596.17,Cash,Regular,Rural
101728,2023-06-06,Fruits,Apple,16,318.32,10,4583.81,1223.69,Card,Member,Urban
101729,2023-03-16,Vegetables,Tomato,8,352.66,0,2821.28,711.98,Card,New,Urban
101730,2023-10-15,Household,Soap,4,358.45,20,1147.04,190.2,UPI,Member,Semi-Urban
101731,2023-05-10,Household,Soap,12,35.46,10,382.97,79.19,Cash,Regular,Urban
101732,2023-06-24,Snacks,Chips,2,431.28,15,733.18,82.36,Card,New,Rural
